18100,3,0.262262,12.000000
18200,4,0.276219,13.000000
18300,4,0.276333,13.000000
18400,1,0.175891,5.000000
18500,5,0.290235,20.000000
18600,3,0.255579,8.000000
18700,1,0.162517,2.000000
18800,3,0.261202,11.000000
18900,1,0.173181,4.000000
19000,1,0.174338,5.000000
19100,3,0.264003,11.000000
19200,5,0.292031,21.000000
19300,1,0.155329,1.000000
19400,2,0.228978,7.000000
19500,5,0.280349,15.000000
19600,5,0.289288,21.000000
19700,4,0.277752,18.000000
19800,5,0.287918,20.000000
19900,2,0.233657,14.000000
20000,1,0.175262,4.000000
20100,1,0.188717,6.000000
20200,3,0.255101,8.000000
20300,4,0.276306,16.000000
20400,4,0.270975,11.000000
20500,4,0.276547,16.000000
20600,2,0.226984,7.000000
20700,3,0.257881,12.000000
20800,2,0.232805,11.000000
20900,3,0.258432,11.000000
21000,3,0.259535,11.000000
21100,4,0.275205,13.000000
21200,5,0.289660,21.000000
21300,2,0.219370,4.000000
21400,4,0.267686,8.000000
21500,1,0.155605,1.000000
21600,5,0.290542,19.000000
21700,1,0.169207,3.000000
21800,3,0.258623,11.000000
21900,4,0.275676,16.000000
22000,4,0.272581,12.000000
22100,1,0.171292,3.000000
22200,1,0.176968,5.000000
22300,5,0.289196,20.000000
22400,1,0.177275,5.000000
22500,1,0.176321,4.000000
22600,1,0.170306,3.000000
22700,5,0.275387,14.000000
22800,5,0.286430,17.000000
22900,2,0.226759,6.000000
23000,3,0.254967,7.000000
23100,4,0.280293,19.000000
23200,3,0.257051,9.000000
23300,3,0.257102,15.000000
23400,1,0.155469,2.000000
23500,1,0.171950,4.000000
23600,3,0.261306,14.000000
23700,2,0.219751,4.000000
23800,2,0.223549,6.000000
23900,3,0.254022,8.000000
24000,2,0.231771,7.000000
24100,3,0.250795,7.000000
24200,4,0.275516,12.000000
24300,4,0.274696,9.000000
24400,1,0.175736,4.000000
24500,5,0.289712,18.000000
24600,2,0.233783,8.000000
24700,4,0.275972,10.000000
24800,2,0.228370,7.000000
24900,2,0.232695,12.000000
25000,1,0.172240,4.000000
25100,3,0.256303,10.000000
25200,3,0.260734,10.000000
25300,4,0.277537,16.000000
25400,2,0.231713,10.000000
25500,3,0.255832,10.000000
25600,1,0.172349,4.000000
25700,4,0.272108,16.000000
25800,5,0.286640,20.000000
25900,2,0.232017,8.000000
26000,3,0.259763,10.000000
26100,5,0.289777,20.000000
26200,3,0.260325,12.000000
26300,1,0.173314,3.000000
26400,3,0.253459,5.000000
26500,3,0.266467,12.000000
26600,4,0.281345,15.000000
26700,2,0.234510,9.000000
26800,1,0.178515,5.000000
26900,4,0.277541,13.000000
27000,2,0.227227,5.000000
27100,5,0.286794,17.000000
27200,5,0.289057,21.000000
27300,3,0.256782,9.000000
27400,4,0.269769,12.000000
27500,1,0.161191,2.000000
27600,2,0.224937,6.000000
27700,2,0.229018,7.000000
27800,1,0.179571,4.000000
27900,2,0.235442,9.000000
28000,3,0.251495,8.000000
28100,1,0.174486,4.000000
28200,3,0.268617,18.000000
28300,3,0.263220,15.000000
28400,5,0.288557,20.000000
28500,5,0.287742,18.000000
28600,1,0.175249,5.000000
28700,5,0.286290,18.000000
28800,4,0.282751,17.000000
28900,1,0.177399,5.000000
29000,2,0.218553,5.000000
29100,3,0.252842,6.000000
29200,1,0.170050,3.000000
29300,2,0.229499,6.000000
29400,3,0.256081,10.000000
29500,4,0.277745,16.000000
29600,2,0.229377,8.000000
29700,4,0.256651,10.000000
29800,2,0.227321,6.000000
29900,1,0.175270,4.000000
30000,1,0.176764,5.000000
30100,4,0.268949,10.000000
30200,4,0.257757,10.000000
30300,5,0.290573,18.000000
30400,1,0.173101,4.000000
30500,4,0.277732,16.000000
30600,3,0.254524,8.000000
30700,2,0.234677,9.000000
30800,2,0.226943,7.000000
30900,3,0.263870,11.000000
31000,2,0.229887,8.000000
31100,1,0.175574,4.000000
31200,1,0.183785,5.000000
31300,4,0.286783,18.000000
31400,4,0.268965,12.000000
31500,3,0.260065,12.000000
31600,5,0.293855,24.000000
31700,3,0.258182,10.000000
31800,3,0.251783,9.000000
31900,2,0.227863,5.000000
32000,5,0.294019,24.000000
32100,3,0.262013,12.000000
32200,1,0.180333,5.000000
32300,3,0.264145,15.000000
32400,3,0.252371,10.000000
32500,1,0.171221,3.000000
32600,1,0.177941,6.000000
32700,4,0.262436,12.000000
32800,4,0.267131,12.000000
32900,4,0.274639,16.000000
33000,4,0.269606,13.000000
33100,3,0.234461,6.000000
33200,1,0.169779,3.000000
33300,5,0.292177,22.000000
33400,3,0.262708,13.000000
33500,1,0.179570,6.000000
33600,2,0.227917,6.000000
33700,2,0.231720,8.000000
33800,4,0.272676,14.000000
33900,5,0.295064,24.000000
34000,2,0.225362,4.000000
34100,5,0.285826,22.000000
34200,4,0.263914,11.000000
34300,3,0.258856,13.000000
34400,5,0.295435,22.000000
34500,3,0.252936,11.000000
34600,3,0.257791,12.000000
34700,1,0.173078,4.000000
34800,3,0.258446,12.000000
34900,1,0.172633,2.000000
35000,2,0.229724,6.000000
35100,2,0.234658,8.000000
35200,1,0.175483,5.000000
35300,4,0.273268,12.000000
35400,4,0.275568,16.000000
35500,2,0.228433,6.000000
35600,3,0.252402,8.000000
35700,3,0.257591,10.000000
35800,4,0.268965,13.000000
35900,3,0.258951,13.000000
36000,3,0.265326,15.000000
36100,3,0.255341,10.000000
36200,3,0.252917,8.000000
36300,5,0.302250,24.000000
36400,1,0.171131,3.000000
36500,1,0.163627,0.000000
36600,1,0.171785,3.000000
36700,5,0.289690,18.000000
36800,5,0.277950,16.000000
36900,3,0.266916,15.000000
37000,5,0.295329,23.000000
37100,5,0.291914,19.000000
37200,1,0.174341,3.000000
37300,1,0.171908,4.000000
37400,2,0.230157,7.000000
37500,4,0.259504,10.000000
37600,2,0.222805,6.000000
37700,2,0.231370,9.000000
37800,1,0.161804,2.000000
37900,5,0.292080,21.000000
38000,4,0.278567,16.000000
38100,4,0.275936,15.000000
38200,5,0.294641,19.000000
38300,2,0.211215,5.000000
38400,3,0.255011,12.000000
38500,3,0.238642,7.000000
38600,1,0.167765,3.000000
38700,1,0.161769,2.000000
38800,2,0.233126,7.000000
38900,1,0.167553,3.000000
39000,4,0.254498,8.000000
39100,2,0.223668,5.000000
39200,2,0.236727,11.000000
39300,1,0.176555,6.000000
39400,2,0.232327,9.000000
39500,1,0.175275,5.000000
39600,1,0.175609,4.000000
39700,3,0.250468,8.000000
39800,3,0.256786,9.000000
39900,1,0.176701,4.000000
40000,4,0.281246,15.000000
40100,1,0.172580,4.000000
40200,4,0.262959,8.000000
40300,3,0.257328,11.000000
40400,2,0.233080,7.000000
40500,2,0.228588,7.000000
40600,3,0.240791,7.000000
40700,5,0.299750,23.000000
40800,4,0.269749,11.000000
40900,2,0.223153,6.000000
41000,2,0.226869,7.000000
41100,4,0.269068,11.000000
41200,1,0.172055,4.000000
41300,4,0.267993,12.000000
41400,2,0.230608,8.000000
41500,3,0.251611,8.000000
41600,3,0.256276,11.000000
41700,4,0.269788,12.000000
41800,4,0.295919,22.000000
41900,5,0.276534,17.000000
42000,5,0.296387,23.000000
42100,4,0.268033,10.000000
42200,3,0.251965,12.000000
42300,3,0.258516,13.000000
42400,3,0.258535,8.000000
42500,2,0.228077,7.000000
42600,4,0.276829,16.000000
42700,5,0.287119,18.000000
42800,1,0.155636,2.000000
42900,5,0.272370,13.000000
43000,3,0.255490,10.000000
43100,2,0.223721,5.000000
43200,2,0.230968,8.000000
43300,5,0.290559,17.000000
43400,2,0.227532,7.000000
43500,5,0.285003,18.000000
43600,4,0.281612,15.000000
43700,4,0.269216,15.000000
43800,4,0.268320,9.000000
43900,5,0.263961,13.000000
44000,5,0.282415,16.000000
44100,4,0.271733,16.000000
44200,4,0.275638,15.000000
44300,4,0.281118,17.000000
44400,4,0.278194,15.000000
44500,3,0.259511,13.000000
44600,1,0.172350,4.000000
44700,3,0.246685,8.000000
44800,3,0.260744,13.000000
44900,3,0.259431,12.000000
45000,2,0.225524,4.000000
45100,1,0.175346,4.000000
45200,2,0.205595,4.000000
45300,4,0.256032,10.000000
45400,1,0.171718,3.000000
45500,2,0.229048,8.000000
45600,1,0.175304,5.000000
45700,3,0.261864,12.000000
45800,1,0.173992,5.000000
45900,2,0.232083,8.000000
46000,1,0.173128,4.000000
46100,1,0.172419,4.000000
46200,4,0.280417,16.000000
46300,5,0.291877,20.000000
46400,2,0.218383,6.000000
46500,5,0.284655,19.000000
46600,4,0.274975,15.000000
46700,3,0.262613,14.000000
46800,1,0.172628,4.000000
46900,1,0.172287,4.000000
47000,4,0.277697,16.000000
47100,1,0.168339,2.000000
47200,5,0.279347,17.000000
47300,3,0.256739,11.000000
47400,4,0.272720,14.000000
47500,3,0.250540,8.000000
47600,2,0.227772,8.000000
47700,3,0.246082,8.000000
47800,1,0.166138,3.000000
47900,2,0.230070,7.000000
48000,1,0.168785,3.000000
48100,3,0.265017,13.000000
48200,5,0.268360,13.000000
48300,2,0.226304,7.000000
48400,4,0.274123,12.000000
48500,1,0.176831,5.000000
48600,3,0.257613,12.000000
48700,5,0.296254,22.000000
48800,3,0.269582,18.000000
48900,1,0.159074,2.000000
49000,5,0.290918,19.000000
49100,1,0.169086,3.000000
49200,1,0.175118,7.000000
49300,2,0.225701,7.000000
49400,3,0.245671,7.000000
49500,5,0.275523,17.000000
49600,4,0.282385,17.000000
49700,3,0.263648,14.000000
49800,5,0.287912,18.000000
49900,4,0.268868,12.000000
50000,3,0.267880,16.000000
50100,5,0.278101,17.000000
50200,1,0.164975,1.000000
50300,2,0.222941,7.000000
50400,4,0.278564,18.000000
50500,2,0.223550,6.000000
50600,1,0.158309,2.000000
50700,2,0.232413,7.000000
50800,1,0.167734,2.000000
50900,5,0.276557,16.000000
51000,5,0.284512,17.000000
51100,3,0.245952,8.000000
51200,1,0.169592,3.000000
51300,1,0.175154,4.000000
51400,5,0.284951,18.000000
51500,1,0.167761,2.000000
51600,3,0.267919,15.000000
51700,3,0.260353,9.000000
51800,5,0.298093,24.000000
51900,2,0.225957,6.000000
52000,5,0.287626,17.000000
52100,5,0.280342,16.000000
52200,5,0.283225,17.000000
52300,1,0.173425,4.000000
52400,5,0.279386,15.000000
52500,3,0.260203,14.000000
52600,5,0.284386,16.000000
52700,5,0.291568,19.000000
52800,2,0.226739,6.000000
52900,4,0.287394,16.000000
53000,5,0.294788,22.000000
53100,5,0.292545,20.000000
53200,2,0.228512,6.000000
53300,1,0.168020,3.000000
53400,3,0.260805,10.000000
53500,3,0.251481,10.000000
53600,4,0.281554,17.000000
53700,5,0.284782,22.000000
53800,4,0.288028,17.000000
53900,4,0.276033,12.000000
54000,1,0.173171,4.000000
54100,2,0.230112,6.000000
54200,2,0.221451,5.000000
54300,1,0.167804,3.000000
54400,4,0.281189,16.000000
54500,1,0.175537,4.000000
54600,1,0.166167,3.000000
54700,5,0.344060,21.000000
54800,4,0.262492,11.000000
54900,2,0.231143,10.000000
55000,1,0.174969,5.000000
55100,4,0.273995,11.000000
55200,2,0.228308,8.000000
55300,4,0.274883,13.000000
55400,5,0.277458,16.000000
55500,1,0.172893,4.000000
55600,2,0.231899,9.000000
55700,3,0.264773,14.000000
55800,3,0.254360,11.000000
55900,4,0.264393,11.000000
56000,3,0.250239,10.000000
56100,1,0.172615,3.000000
56200,2,0.235453,9.000000
56300,1,0.171807,2.000000
56400,3,0.262190,12.000000
56500,1,0.172065,3.000000
56600,4,0.276531,15.000000
56700,4,0.271967,15.000000
56800,1,0.174535,4.000000
56900,3,0.267723,13.000000
57000,2,0.223414,4.000000
57100,3,0.251381,7.000000
57200,5,0.264885,14.000000
57300,3,0.256819,12.000000
57400,5,0.335677,19.000000
57500,1,0.165751,3.000000
57600,1,0.164148,2.000000
57700,4,0.274187,13.000000
57800,5,0.292392,19.000000
57900,1,0.165824,2.000000
58000,2,0.231998,7.000000
58100,5,0.253262,12.000000
58200,4,0.272536,11.000000
58300,3,0.261768,13.000000
58400,1,0.166505,3.000000
58500,5,0.273727,14.000000
58600,5,0.289741,17.000000
58700,2,0.229221,8.000000
58800,4,0.279868,13.000000
58900,3,0.262568,14.000000
59000,4,0.256996,11.000000
59100,3,0.258884,10.000000
59200,3,0.262790,9.000000
59300,1,0.173873,4.000000
59400,2,0.233403,8.000000
59500,1,0.174358,4.000000
59600,4,0.267844,13.000000
59700,5,0.269379,13.000000
59800,5,0.281023,18.000000
59900,5,0.271847,14.000000
60000,3,0.256284,7.000000
60100,1,0.166538,3.000000
60200,4,0.275015,14.000000
60300,4,0.262157,11.000000
60400,3,0.257762,12.000000
60500,4,0.270365,11.000000
60600,4,0.277167,16.000000
60700,1,0.168353,3.000000
60800,2,0.229663,8.000000
60900,5,0.282767,22.000000
61000,3,0.258018,13.000000
61100,3,0.243000,9.000000
61200,4,0.290868,18.000000
61300,2,0.218798,6.000000
61400,2,0.214456,5.000000
61500,4,0.276769,14.000000
61600,2,0.220062,6.000000
61700,2,0.225606,4.000000
61800,1,0.177490,4.000000
61900,4,0.277950,15.000000
62000,3,0.254317,9.000000
62100,3,0.251327,9.000000
62200,4,0.272453,14.000000
62300,4,0.270892,13.000000
62400,2,0.224873,7.000000
62500,4,0.280303,15.000000
62600,3,0.257837,10.000000
62700,1,0.165652,3.000000
62800,3,0.264215,14.000000
62900,5,0.361034,29.000000
63000,4,0.289635,20.000000
63100,5,0.293911,18.000000
63200,5,0.293756,18.000000
63300,1,0.173880,4.000000
63400,2,0.224239,6.000000
63500,3,0.256926,13.000000
63600,1,0.172890,4.000000
63700,5,0.288817,16.000000
63800,4,0.280851,13.000000
63900,3,0.238120,8.000000
64000,1,0.154705,2.000000
64100,5,0.301333,20.000000
64200,3,0.252882,9.000000
64300,2,0.233177,10.000000
64400,3,0.261113,13.000000
64500,1,0.166053,3.000000
64600,1,0.168843,4.000000
64700,3,0.260891,10.000000
64800,5,0.288980,20.000000
64900,2,0.233188,9.000000
65000,4,0.284703,15.000000
65100,4,0.263471,12.000000
65200,3,0.256802,10.000000
65300,5,0.339773,19.000000
65400,1,0.168270,3.000000
65500,5,0.290793,21.000000
65600,5,0.291413,18.000000
65700,3,0.255428,11.000000
65800,5,0.279243,16.000000
65900,3,0.256497,10.000000
66000,3,0.258634,10.000000
66100,1,0.150877,1.000000
66200,4,0.278861,16.000000
66300,3,0.262707,9.000000
66400,3,0.248623,10.000000
66500,5,0.254944,11.000000
66600,2,0.228255,7.000000
66700,1,0.175472,5.000000
66800,4,0.283125,20.000000
66900,5,0.289629,16.000000
67000,4,0.266413,12.000000
67100,4,0.269674,12.000000
67200,1,0.176267,4.000000
67300,5,0.287534,17.000000
67400,4,0.271051,14.000000
67500,2,0.227105,5.000000
67600,5,0.290149,21.000000
67700,5,0.277617,11.000000
67800,5,0.275577,15.000000
67900,1,0.159262,2.000000
68000,3,0.259010,8.000000
68100,2,0.315318,4.000000
68200,1,0.163967,3.000000
68300,2,0.230729,7.000000
68400,4,0.261176,11.000000
68500,5,0.294531,21.000000
68600,3,0.252403,10.000000
68700,2,0.214400,5.000000
68800,1,0.171213,5.000000
68900,1,0.171544,4.000000
69000,3,0.254596,10.000000
69100,2,0.227687,6.000000
69200,3,0.259609,13.000000
69300,1,0.168806,3.000000
69400,1,0.168930,3.000000
69500,1,0.156361,1.000000
69600,1,0.172255,4.000000
69700,3,0.255809,11.000000
69800,4,0.263532,14.000000
69900,2,0.229896,8.000000
70000,3,0.245685,8.000000
70100,3,0.259686,11.000000
70200,2,0.225447,6.000000
70300,2,0.232771,6.000000
70400,3,0.239327,8.000000
70500,3,0.266448,13.000000
70600,4,0.276938,14.000000
70700,1,0.170628,1.000000
70800,4,0.273706,14.000000
70900,3,0.250557,7.000000
71000,1,0.170849,3.000000
71100,4,0.261861,12.000000
71200,5,0.292682,19.000000
71300,2,0.224057,6.000000
71400,3,0.247764,9.000000
71500,3,0.256072,10.000000
71600,2,0.228319,5.000000
71700,4,0.274504,14.000000
71800,1,0.165070,3.000000
71900,1,0.164965,3.000000
72000,4,0.278255,19.000000
72100,5,0.283100,18.000000
72200,4,0.248436,10.000000
72300,2,0.210573,5.000000
72400,1,0.154103,2.000000
72500,2,0.192809,4.000000
72600,1,0.171665,3.000000
72700,4,0.277052,16.000000
72800,4,0.268142,11.000000
72900,5,0.343943,15.000000
73000,1,0.153696,2.000000
73100,3,0.259315,11.000000
73200,5,0.297204,24.000000
73300,1,0.172833,4.000000
73400,2,0.193178,3.000000
73500,5,0.289501,17.000000
73600,1,0.174677,4.000000
73700,4,0.275849,17.000000
73800,1,0.149095,1.000000
73900,5,0.291527,17.000000
74000,1,0.171004,3.000000
74100,2,0.226205,6.000000
74200,3,0.248492,9.000000
74300,5,0.289371,18.000000
74400,5,0.280012,15.000000
74500,2,0.226446,4.000000
74600,2,0.232346,9.000000
74700,1,0.166801,2.000000
74800,1,0.171038,3.000000
74900,5,0.280936,16.000000
75000,4,0.283697,16.000000
75100,1,0.169990,3.000000
75200,1,0.169876,2.000000
75300,4,0.272991,13.000000
75400,2,0.224772,7.000000
75500,1,0.171538,3.000000
75600,4,0.279636,14.000000
75700,3,0.229604,7.000000
75800,5,0.281391,16.000000
75900,3,0.243751,9.000000
76000,1,0.174118,4.000000
76100,2,0.217696,6.000000
76200,1,0.165664,2.000000
76300,5,0.292228,19.000000
76400,5,0.289773,18.000000
76500,1,0.165644,3.000000
76600,5,0.292519,23.000000
76700,5,0.279199,16.000000
76800,2,0.216956,6.000000
76900,3,0.219268,6.000000
77000,3,0.246758,9.000000
77100,1,0.175454,6.000000
77200,5,0.288349,17.000000
77300,1,0.171203,3.000000
77400,1,0.176090,4.000000
77500,3,0.252502,10.000000
77600,4,0.272972,14.000000
77700,4,0.261097,12.000000
77800,5,0.290113,17.000000
77900,4,0.272731,14.000000
78000,2,0.224698,6.000000
78100,3,0.259395,12.000000
78200,2,0.230883,11.000000
78300,5,0.283988,17.000000
78400,2,0.233142,7.000000
78500,2,0.225648,6.000000
78600,1,0.158192,2.000000
78700,5,0.289600,18.000000
78800,3,0.253736,10.000000
78900,5,0.285356,18.000000
79000,2,0.222687,6.000000
79100,3,0.249274,9.000000
79200,2,0.228639,7.000000
79300,2,0.228029,7.000000
79400,1,0.171568,3.000000
79500,4,0.276412,16.000000
79600,5,0.293321,24.000000
79700,5,0.283495,17.000000
79800,1,0.157592,2.000000
79900,4,0.280653,18.000000
80000,5,0.270244,14.000000
80100,4,0.263114,12.000000
80200,3,0.248283,9.000000
80300,3,0.261166,11.000000
80400,2,0.224836,6.000000
80500,2,0.229106,7.000000
80600,1,0.165746,3.000000
80700,2,0.231900,8.000000
80800,4,0.241805,9.000000
80900,4,0.278057,15.000000
81000,5,0.275406,15.000000
81100,5,0.280192,18.000000
81200,3,0.259680,11.000000
81300,1,0.160424,2.000000
81400,2,0.217608,5.000000
81500,2,0.212969,5.000000
81600,3,0.253737,10.000000
81700,4,0.277189,17.000000
81800,1,0.145643,1.000000
81900,5,0.281352,17.000000
82000,3,0.227339,7.000000
82100,1,0.168779,3.000000
82200,2,0.222586,6.000000
82300,4,0.274846,16.000000
82400,3,0.260197,12.000000
82500,4,0.276342,15.000000
82600,1,0.173095,4.000000
82700,1,0.169080,2.000000
82800,5,0.263066,13.000000
82900,1,0.161987,2.000000
83000,2,0.223030,6.000000
83100,3,0.263591,13.000000
83200,5,0.292755,17.000000
83300,2,0.227000,6.000000
83400,3,0.260193,12.000000
83500,5,0.286867,17.000000
83600,4,0.288616,16.000000
83700,4,0.252686,10.000000
83800,2,0.231553,7.000000
83900,1,0.163451,3.000000
84000,3,0.262945,11.000000
84100,5,0.287205,19.000000
84200,5,0.282937,17.000000
84300,3,0.254420,10.000000
84400,3,0.261487,11.000000
84500,5,0.290548,17.000000
84600,1,0.174467,5.000000
84700,2,0.229745,8.000000
84800,3,0.254440,9.000000
84900,5,0.294992,21.000000
85000,4,0.272247,14.000000
85100,4,0.278568,14.000000
85200,3,0.253324,12.000000
85300,4,0.266402,13.000000
85400,3,0.264462,13.000000
85500,5,0.293171,20.000000
85600,4,0.278651,15.000000
85700,4,0.262055,12.000000
85800,1,0.150829,2.000000
85900,2,0.228008,6.000000
86000,3,0.221824,6.000000
86100,5,0.290080,19.000000
86200,2,0.230000,7.000000
86300,2,0.216748,5.000000
86400,5,0.289624,20.000000
86500,3,0.246871,9.000000
86600,3,0.259028,11.000000
86700,5,0.293860,20.000000
86800,1,0.172391,4.000000
86900,4,0.272725,14.000000
87000,1,0.162539,3.000000
87100,1,0.154192,2.000000
87200,1,0.173333,4.000000
87300,2,0.229418,6.000000
87400,2,0.229028,8.000000
87500,4,0.271095,14.000000
87600,2,0.230753,7.000000
87700,4,0.226558,8.000000
87800,4,0.267437,12.000000
87900,4,0.278836,17.000000
88000,4,0.269730,11.000000
88100,4,0.275445,15.000000
88200,1,0.149419,2.000000
88300,5,0.288154,19.000000
88400,2,0.220572,6.000000
88500,4,0.268800,13.000000
88600,2,0.225713,8.000000
88700,4,0.282559,16.000000
88800,1,0.173858,3.000000
88900,1,0.143348,1.000000
89000,2,0.199289,4.000000
89100,1,0.169264,4.000000
89200,4,0.329288,11.000000
89300,2,0.235130,10.000000
89400,3,0.262522,10.000000
89500,1,0.174307,4.000000
89600,1,0.171603,3.000000
89700,3,0.259595,11.000000
89800,2,0.226097,7.000000
89900,4,0.249105,10.000000
90000,5,0.279278,15.000000
90100,5,0.282331,17.000000
90200,4,0.278696,15.000000
90300,4,0.279097,16.000000
90400,2,0.227179,5.000000
90500,2,0.227185,5.000000
90600,4,0.283429,14.000000
90700,2,0.220201,6.000000
90800,3,0.249098,10.000000
90900,2,0.240391,8.000000
91000,5,0.297964,24.000000
91100,5,0.285476,15.000000
91200,2,0.226790,6.000000
91300,4,0.270626,14.000000
91400,2,0.234772,8.000000
91500,4,0.269065,13.000000
91600,1,0.176789,5.000000
91700,5,0.284723,17.000000
91800,2,0.196017,4.000000
91900,5,0.284391,19.000000
92000,5,0.283200,16.000000
92100,3,0.233203,7.000000
92200,2,0.227587,6.000000
92300,3,0.249808,10.000000
92400,4,0.272300,14.000000
92500,2,0.226799,7.000000
92600,1,0.171644,4.000000
92700,4,0.279167,13.000000
92800,5,0.283431,19.000000
92900,1,0.165825,3.000000
93000,5,0.289572,21.000000
93100,5,0.316600,12.000000
93200,3,0.248445,9.000000
93300,3,0.248257,9.000000
